"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
73,"TECU",0.56,0.30,3.08%,14.63%,-14.71%,-59.35%,58.16%,56.80,3.78,6.18%,6.18%,0.00%,23911
74,"DXM",,0.44,0.08%,-2.41%,-14.83%,-38.65%,48.94%,52.83,8.43,6.17%,6.31%,-0.13%,175777
75,"LGCY",1.18,0.93,-17.39%,-39.07%,-64.27%,-72.85%,7.69%,30.29,8.68,6.11%,3.46%,2.57%,1206114
76,"PCRX",1.41,4.37,13.94%,15.16%,18.01%,-4.87%,76.68%,66.65,106.54,6.10%,6.07%,0.03%,1180461
77,"PRTA",,1.42,6.06%,2.80%,-1.85%,-56.32%,28.73%,55.04,21.51,5.96%,5.86%,0.10%,241133
78,"SGMS",1.82,0.71,0.50%,-3.55%,15.06%,-26.14%,82.78%,50.63,12.74,5.90%,6.08%,-0.17%,674241
79,"GALT",1.87,0.27,-0.81%,-10.81%,-55.98%,-82.16%,13.67%,46.35,3.41,5.90%,5.90%,0.00%,135144
80,"BIOD",1.98,0.10,1.28%,0.05%,-20.87%,-60.65%,21.67%,50.05,1.46,5.80%,4.29%,1.45%,186162
81,"ATNY",0.96,0.10,0.93%,-0.75%,-11.36%,-43.10%,10.99%,51.28,2.02,5.76%,5.21%,0.52%,14349
82,"KONA",0.59,1.07,2.78%,3.40%,16.82%,-7.49%,69.15%,53.50,23.85,5.72%,1.88%,3.77%,134507
83,"CVSL",-1.02,1.05,-14.74%,-33.24%,-33.34%,-62.72%,9.14%,37.42,7.40,5.71%,13.85%,-7.14%,13502
84,"IBTX",,1.25,-5.85%,-16.59%,-30.14%,-46.16%,10.93%,38.25,32.98,5.71%,3.71%,1.92%,107038
85,"IDN",2.04,0.20,-33.16%,-48.54%,-66.83%,-89.37%,10.26%,20.02,1.52,5.67%,7.15%,-1.39%,236629
86,"INVE",0.66,0.72,1.41%,12.87%,25.77%,-33.46%,131.70%,57.97,14.18,5.66%,5.19%,0.45%,112129
87,"NBG",2.13,0.10,-2.04%,-15.89%,-44.98%,-71.18%,12.00%,42.91,1.68,5.66%,0.00%,5.66%,7108331
88,"ICPT",,10.79,6.95%,9.33%,-26.90%,-65.82%,29.00%,57.97,165.76,5.61%,6.33%,-0.68%,353195
89,"KANG",,0.58,12.04%,3.25%,-0.89%,-24.58%,33.64%,64.38,17.24,5.51%,5.06%,0.43%,727749
90,"RMD",0.83,1.05,11.76%,17.75%,27.28%,5.31%,60.49%,85.90,65.24,5.46%,1.95%,3.44%,5304255
91,"NEWR",,2.12,-2.86%,-1.08%,-1.08%,-12.53%,9.33%,,32.80,5.43%,4.96%,0.45%,247864
92,"LTRX",-0.01,0.12,5.47%,10.13%,11.96%,-35.05%,22.16%,57.22,2.15,5.39%,1.90%,3.43%,22758
93,"HRTX",0.44,0.54,-9.92%,-3.95%,-14.17%,-47.85%,26.73%,42.17,8.25,5.36%,6.87%,-1.40%,122960
94,"CBMX",0.14,0.12,23.87%,28.90%,-3.84%,-51.51%,62.39%,68.21,1.77,5.36%,8.59%,-2.98%,333812
95,"RMGN",-0.30,0.10,1.67%,-2.99%,-36.36%,-83.14%,32.58%,51.63,1.18,5.36%,4.42%,0.89%,11050
96,"MMLP",0.82,1.54,11.98%,0.64%,-14.82%,-26.18%,27.63%,58.42,30.67,5.32%,4.68%,0.62%,239992
97,"MSCC",1.52,0.87,0.65%,0.71%,8.09%,-4.99%,34.89%,53.60,27.80,5.30%,7.34%,-1.89%,2121569
98,"EAC",,0.37,-4.47%,-21.52%,-47.76%,-68.19%,11.15%,37.36,6.98,5.28%,4.96%,0.30%,65441
99,"SMLP",,2.38,-0.05%,-9.97%,-21.13%,-35.91%,10.74%,45.67,35.77,5.24%,5.27%,-0.03%,336279
100,"ABCD",1.06,0.11,33.78%,39.53%,30.77%,0.41%,87.60%,82.19,2.42,5.22%,2.54%,2.61%,81059
101,"CYRN",0.21,0.16,19.65%,30.38%,-5.90%,-45.61%,59.27%,71.29,2.23,5.19%,4.21%,0.94%,345657
102,"PKT",1.33,0.40,16.73%,26.25%,4.39%,-27.95%,63.39%,70.73,9.15,5.17%,5.17%,0.00%,1487664
103,"GURE",0.77,0.09,4.53%,5.94%,-29.30%,-61.88%,21.99%,55.11,1.22,5.16%,2.51%,2.59%,61555
104,"RWLK",,1.39,-9.96%,-20.71%,-30.17%,-58.45%,57.91%,36.20,18.16,5.15%,4.37%,0.75%,71037
105,"ZFGN",,2.58,12.92%,44.03%,80.12%,-6.74%,143.38%,66.62,38.97,5.14%,10.57%,-4.91%,1675285
106,"CNXR",,0.72,6.36%,7.17%,7.17%,-5.39%,21.36%,,9.83,5.13%,5.02%,0.11%,24596
107,"PCYO",0.60,0.21,9.24%,-0.46%,-21.16%,-38.40%,28.25%,55.59,4.54,5.09%,5.09%,0.00%,23322
108,"PCOM",0.80,0.69,-4.68%,-10.48%,-37.10%,-63.98%,12.34%,45.27,11.56,5.09%,4.43%,0.64%,68002
109,"GMAN",1.21,0.19,23.66%,25.96%,2.94%,-53.92%,55.37%,70.80,3.76,5.03%,4.74%,0.28%,123191
110,"GCAP",-0.26,0.39,-4.95%,-4.39%,7.40%,-30.50%,44.18%,43.29,8.38,5.01%,4.62%,0.38%,387811
111,"KPTI",,2.24,-14.25%,-25.27%,-21.56%,-43.56%,15.93%,36.33,27.66,5.01%,4.89%,0.11%,464979
