"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
76,"GPX",1.37,0.78,8.34%,3.22%,9.83%,-5.21%,44.33%,64.49,29.27,6.59%,5.29%,1.24%,45790
77,"PCRX",,3.11,17.56%,27.54%,72.19%,4.75%,284.55%,74.25,78.14,6.56%,0.18%,6.37%,985871
78,"PSMI",,0.33,6.49%,-11.49%,-32.83%,-48.80%,30.32%,51.62,6.19,6.54%,0.98%,5.51%,319406
79,"TPC",2.10,0.63,9.20%,1.42%,15.63%,-7.38%,58.31%,60.74,24.49,6.48%,-2.20%,8.87%,649376
80,"EGHT",1.15,0.39,6.26%,3.66%,10.60%,-15.06%,75.83%,57.30,10.55,6.35%,3.43%,2.82%,1857402
81,"SYN",1.65,0.22,36.50%,61.87%,80.48%,0.35%,205.26%,79.25,2.90,6.23%,5.07%,1.10%,3054865
82,"MRTX",,1.45,16.62%,27.19%,61.55%,2.49%,252.71%,70.71,24.69,6.06%,6.28%,-0.21%,65204
83,"ABIO",2.86,0.11,5.21%,6.07%,20.53%,-50.89%,70.80%,59.34,1.93,6.04%,5.46%,0.55%,2696997
84,"CRH",1.62,0.53,10.73%,13.50%,26.62%,5.39%,54.54%,73.86,29.72,6.03%,-0.90%,6.99%,232785
85,"M",1.28,0.95,6.08%,5.38%,15.99%,-0.71%,49.05%,65.68,56.25,6.01%,4.89%,1.07%,10903658
86,"CEMI",0.10,0.15,9.04%,7.37%,-6.78%,-34.91%,24.50%,64.22,3.71,6.00%,10.42%,-4.00%,104655
87,"TCL",0.60,0.26,-7.94%,-12.40%,-17.29%,-28.90%,7.19%,38.69,7.01,5.89%,-1.13%,7.10%,3383663
88,"PTRY",1.37,0.59,1.37%,-6.77%,8.12%,-18.10%,31.30%,47.47,14.43,5.87%,3.07%,2.71%,205480
89,"GV",1.26,0.07,7.63%,7.23%,6.09%,-61.55%,50.34%,63.62,2.18,5.83%,5.31%,0.49%,423356
90,"CLRO",0.40,0.25,15.42%,17.91%,23.24%,3.75%,70.73%,79.40,10.79,5.78%,3.75%,1.96%,126278
91,"ICEL",,0.85,2.66%,-4.37%,0.82%,-33.18%,69.58%,49.89,16.11,5.71%,5.29%,0.39%,75696
92,"ACTG",0.99,0.55,9.73%,10.09%,-19.38%,-49.85%,25.92%,63.33,15.40,5.70%,4.83%,0.82%,1299544
93,"PLUG",1.01,0.31,16.64%,33.68%,244.54%,-20.41%,3150.00%,62.29,3.90,5.69%,6.27%,-0.54%,33061884
94,"ALGT",0.56,3.11,8.27%,0.82%,2.17%,-9.73%,32.31%,60.76,101.43,5.66%,4.36%,1.24%,164269
95,"CRNT",1.13,0.17,2.47%,3.96%,-5.67%,-33.81%,37.45%,55.30,3.23,5.56%,4.87%,0.65%,278676
96,"NEWM",,0.85,-1.20%,-1.20%,-1.20%,-11.65%,21.64%,,12.59,5.53%,6.69%,-1.09%,780561
97,"RCON",2.44,0.53,38.35%,73.34%,130.37%,1.16%,350.97%,80.26,6.99,5.43%,3.86%,1.51%,344031
98,"CEP",1.14,0.07,11.90%,11.10%,17.41%,-20.94%,78.17%,70.25,2.53,5.42%,7.20%,-1.67%,162677
99,"SCON",2.74,0.17,9.29%,10.67%,12.49%,-51.93%,92.96%,59.75,2.74,5.38%,2.24%,3.08%,834990
100,"FCSC",-0.43,0.40,18.06%,23.41%,16.48%,-22.64%,85.67%,66.63,5.57,5.29%,5.29%,0.00%,156906
101,"CRZO",2.12,1.51,13.21%,12.59%,30.80%,0.69%,126.61%,70.72,48.20,5.29%,7.04%,-1.64%,3010388
102,"FLXN",,0.87,6.76%,6.76%,6.76%,-0.74%,13.88%,,16.00,5.26%,4.85%,0.39%,35481
103,"NVO",0.79,0.77,15.41%,23.85%,37.50%,4.28%,61.32%,89.66,48.23,5.26%,2.38%,2.82%,3559909
104,"BSQR",1.52,0.12,0.99%,-0.53%,12.68%,-11.86%,33.07%,52.21,3.42,5.23%,4.27%,0.92%,51893
105,"MGNX",,2.13,1.72%,11.17%,23.84%,-9.41%,72.74%,57.02,37.14,5.21%,1.50%,3.65%,136065
106,"ASPX",,2.35,23.82%,23.82%,23.82%,0.53%,99.70%,,26.46,5.21%,5.76%,-0.52%,278870
107,"LNKD",,8.56,2.89%,-1.28%,-1.96%,-18.53%,35.38%,53.13,209.84,5.14%,1.80%,3.27%,5864479
108,"FSGI",2.55,0.11,6.05%,-2.36%,-15.84%,-72.35%,17.05%,53.62,2.06,5.10%,5.64%,-0.51%,216281
109,"ESTE",0.74,0.48,21.66%,21.62%,37.31%,3.25%,77.03%,88.84,22.27,5.10%,6.66%,-1.46%,57291
