"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
46,"GBX",3.15,1.71,7.56%,13.99%,56.52%,3.14%,157.16%,64.51,54.26,7.21%,4.39%,2.71%,1642726
47,"AHPI",-0.16,0.06,10.78%,8.63%,2.70%,-38.46%,14.29%,67.65,2.40,7.14%,7.14%,0.00%,10144
48,"CSIQ",3.14,1.89,-10.06%,-18.04%,-12.57%,-46.07%,238.50%,40.33,24.00,7.10%,5.68%,1.34%,4615705
49,"ATHM",,2.21,11.25%,0.43%,3.56%,-29.95%,37.34%,56.61,36.41,6.84%,7.09%,-0.23%,223200
50,"MOBI",5.54,0.52,1.38%,-16.25%,29.19%,-47.52%,168.55%,44.21,6.66,6.73%,6.39%,0.32%,376262
51,"AFH",,0.56,-4.00%,-4.09%,9.57%,-12.90%,87.50%,45.92,13.50,6.55%,5.97%,0.55%,618353
52,"TRLA",,2.42,10.24%,9.26%,-3.43%,-31.76%,36.51%,58.89,35.97,6.55%,7.34%,-0.74%,2275111
53,"VGGL",,1.01,-59.26%,-78.56%,-88.21%,-92.89%,35.83%,19.78,4.89,6.54%,2.09%,4.36%,27309
54,"MXWL",1.30,0.90,8.39%,15.17%,66.00%,-2.23%,161.22%,62.29,16.64,6.53%,2.34%,4.10%,1606689
55,"WUBA",,2.84,4.52%,-2.93%,7.52%,-29.14%,97.30%,53.75,41.73,6.48%,6.78%,-0.28%,2146165
56,"EPAX",0.78,0.18,-2.14%,-2.53%,-5.09%,-29.21%,14.55%,48.95,3.78,6.48%,5.88%,0.56%,15236
57,"BORN",2.74,0.16,18.02%,8.83%,42.16%,-28.86%,181.98%,62.56,3.13,6.46%,5.74%,0.68%,305261
58,"NDLS",,1.47,3.11%,-4.35%,-12.53%,-33.42%,14.27%,52.21,34.60,6.40%,5.94%,0.43%,446291
59,"NSR",1.28,1.03,3.76%,-7.64%,-35.16%,-51.95%,13.43%,48.77,27.53,6.38%,5.44%,0.89%,1439620
60,"SQBG",3.82,0.38,13.79%,21.03%,59.64%,6.11%,101.60%,81.34,10.08,6.33%,5.22%,1.05%,75698
61,"WB",,1.67,5.03%,3.13%,3.13%,-17.28%,24.54%,,20.25,6.19%,6.52%,-0.31%,1391352
62,"SFBS",,3.50,3.59%,3.59%,3.59%,-7.96%,7.53%,,85.49,6.09%,5.80%,0.27%,110644
63,"TEDU",,0.75,1.43%,3.58%,3.58%,-21.57%,29.51%,,8.47,6.01%,4.44%,1.50%,464280
64,"BWP",0.41,0.45,9.45%,19.91%,-22.86%,-44.42%,46.55%,77.05,17.46,5.82%,5.56%,0.24%,3495972
65,"EV",1.53,0.74,3.74%,1.90%,-3.53%,-14.01%,7.17%,57.97,37.51,5.78%,4.89%,0.85%,3190175
66,"PBYI",,6.16,-7.34%,-25.58%,-17.15%,-54.47%,94.79%,40.83,65.41,5.76%,5.06%,0.66%,354516
67,"PAM",1.23,0.42,-0.12%,15.89%,38.96%,-20.78%,158.25%,57.98,7.36,5.75%,5.44%,0.29%,504466
68,"ENPH",,0.47,9.19%,8.64%,13.92%,-12.32%,88.11%,58.90,8.54,5.69%,4.91%,0.74%,250313
69,"TRXC",0.35,0.44,-22.11%,-82.84%,-90.79%,-95.10%,12.81%,8.35,3.17,5.67%,5.67%,0.00%,219499
70,"TAS",,0.10,-15.69%,-21.02%,5.90%,-40.74%,124.00%,35.64,1.12,5.66%,1.82%,3.77%,82523
71,"SUNE",2.43,1.14,-1.16%,-1.80%,37.80%,-15.41%,199.19%,50.33,18.55,5.58%,4.21%,1.31%,10849527
72,"WSTL",1.45,0.18,-3.30%,-11.81%,-15.15%,-37.76%,59.69%,43.28,3.05,5.54%,5.17%,0.35%,360001
73,"CHYR",0.68,0.17,-1.55%,-8.52%,5.25%,-26.60%,126.73%,49.22,2.29,5.53%,6.02%,-0.46%,48464
74,"PCYG",1.15,0.42,9.23%,15.03%,24.05%,-0.34%,151.52%,70.50,11.57,5.47%,5.18%,0.27%,142250
75,"QSII",0.67,0.52,7.68%,1.15%,-17.04%,-31.88%,14.54%,59.73,16.15,5.35%,1.70%,3.59%,709675
76,"GSM",1.92,0.55,1.81%,-2.77%,12.18%,-11.36%,86.85%,50.18,19.50,5.35%,3.50%,1.78%,389828
77,"GNMK",0.47,0.40,2.99%,-5.45%,-19.70%,-40.22%,9.20%,50.39,9.26,5.35%,4.87%,0.46%,341368
78,"ALGN",1.82,1.72,5.15%,1.98%,0.75%,-19.03%,55.76%,57.95,52.71,5.34%,5.13%,0.20%,1301121
79,"ISH",1.40,1.01,-9.09%,-16.52%,-14.69%,-30.19%,29.62%,37.30,22.75,5.32%,3.46%,1.81%,26958
80,"DQ",3.08,3.12,-36.64%,-42.48%,-31.36%,-59.60%,261.38%,28.31,23.02,5.31%,2.17%,3.06%,167595
81,"RTK",3.23,0.10,9.16%,17.90%,23.86%,0.00%,54.19%,70.73,2.39,5.29%,3.91%,1.32%,5253606
82,"APRI",1.63,0.12,-0.85%,-2.22%,1.81%,-36.68%,33.13%,48.51,2.21,5.24%,4.74%,0.48%,71575
83,"SAIA",1.28,1.38,10.86%,15.83%,33.12%,3.83%,63.95%,73.91,45.25,5.18%,3.95%,1.19%,345636
84,"JASO",3.13,0.57,-1.54%,-5.20%,0.05%,-25.80%,65.25%,47.81,9.75,5.18%,3.72%,1.40%,4178195
85,"CPE",1.80,0.48,9.10%,16.37%,53.75%,-0.67%,224.76%,65.14,10.36,5.18%,2.17%,2.94%,1082132
86,"PEGA",1.74,0.71,14.63%,14.29%,-0.39%,-20.93%,34.60%,69.38,20.34,5.17%,1.70%,3.41%,434142
87,"HSOL",2.87,0.17,-13.09%,-21.38%,-32.87%,-60.35%,83.74%,35.19,2.26,5.12%,4.15%,0.93%,1609510
88,"NOK",1.74,0.16,4.34%,3.04%,8.71%,-7.07%,124.78%,61.64,7.62,5.10%,2.01%,3.03%,30732708
89,"GOGO",,1.26,6.12%,-15.70%,-22.32%,-57.37%,973.94%,49.57,15.25,5.10%,5.76%,-0.62%,3503346
90,"PWRD",1.92,0.80,-2.72%,-10.52%,-8.95%,-31.66%,49.42%,43.35,17.52,5.10%,4.97%,0.12%,839093
91,"NFLX",0.87,15.24,15.41%,8.71%,11.97%,-14.72%,89.84%,66.64,390.60,5.09%,4.13%,0.93%,5674107
92,"NBG",2.02,0.22,-15.75%,-32.67%,-36.91%,-79.87%,8.77%,30.79,3.10,5.08%,1.31%,3.73%,13834804
93,"LTXC",1.70,0.41,1.42%,1.73%,23.10%,-11.29%,130.86%,53.46,9.35,5.06%,4.35%,0.67%,421775
94,"NPD",2.08,0.13,6.54%,0.64%,28.13%,-28.37%,97.38%,56.00,2.50,5.04%,4.17%,0.84%,57557
95,"OAS",1.94,1.45,6.83%,13.64%,11.44%,-11.98%,37.05%,67.54,50.46,5.04%,4.11%,0.90%,2179159
96,"SRI",2.92,0.41,-5.97%,-11.20%,-17.98%,-29.57%,10.60%,40.75,9.60,5.03%,4.58%,0.44%,158916
97,"BNNY",,1.08,2.22%,-7.22%,-20.48%,-35.80%,11.84%,48.07,33.63,5.03%,4.44%,0.56%,352788
98,"OPWR",,1.50,-7.21%,-13.97%,-13.97%,-34.69%,7.26%,,16.98,5.01%,4.62%,0.37%,53303
99,"DYSL",0.92,0.13,-0.24%,-6.42%,25.92%,-34.37%,226.67%,48.25,1.47,5.00%,5.00%,0.00%,34689
