"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
32,"EDMC",2.76,0.16,19.61%,2.16%,-71.07%,-90.50%,43.75%,57.59,1.61,6.62%,8.05%,-1.32%,316544
33,"LNBB",1.13,0.22,11.78%,15.18%,26.24%,6.42%,57.20%,88.98,13.90,6.59%,5.06%,1.46%,20396
34,"ESYS",0.97,0.57,0.81%,2.55%,4.68%,-24.60%,130.30%,54.00,13.15,6.56%,5.03%,1.46%,10840
35,"INO",3.03,0.66,3.09%,4.67%,2.71%,-33.04%,109.92%,55.66,10.58,6.55%,6.12%,0.40%,1654154
36,"BSPM",2.46,0.14,45.96%,49.15%,16.17%,-39.26%,202.86%,79.77,2.12,6.53%,2.91%,3.52%,1711011
37,"BSTC",1.13,1.16,12.12%,13.17%,25.19%,-0.16%,79.66%,74.05,30.92,6.47%,6.04%,0.41%,79497
38,"LBMH",0.75,0.17,-7.02%,-17.60%,-24.11%,-51.61%,102.79%,35.27,2.86,6.32%,4.38%,1.86%,554213
39,"ELON",0.36,0.10,2.27%,-3.89%,-14.20%,-47.13%,24.86%,52.03,2.21,6.25%,9.95%,-3.37%,159392
40,"SNPS",0.61,0.48,8.33%,7.64%,7.77%,0.31%,20.84%,82.30,41.75,6.23%,5.70%,0.51%,1824523
41,"JRJC",1.69,0.65,96.71%,116.77%,104.29%,0.93%,504.97%,91.63,9.74,6.22%,5.07%,1.09%,34428044
42,"GRO",1.25,0.06,-9.94%,-10.53%,-15.79%,-43.40%,12.15%,37.18,1.20,6.19%,7.14%,-0.88%,151759
43,"BBW",1.36,0.44,12.55%,1.30%,17.81%,-19.51%,81.05%,61.40,12.42,6.15%,6.43%,-0.26%,170452
44,"ZAZA",2.14,0.61,-3.15%,-10.62%,-14.23%,-52.08%,74.15%,45.61,7.14,5.93%,5.15%,0.74%,69966
45,"HOFT",1.57,0.43,5.02%,3.22%,3.08%,-10.54%,20.90%,61.51,15.72,5.93%,6.58%,-0.61%,135630
46,"VPCO",-0.11,0.27,-39.32%,-47.21%,-62.46%,-76.50%,10.33%,16.59,2.35,5.86%,8.29%,-2.25%,429303
47,"ZQK",2.80,0.13,7.32%,-2.29%,-48.60%,-64.59%,18.77%,56.37,3.29,5.79%,5.45%,0.32%,1742183
48,"OBCI",1.24,0.11,8.46%,9.56%,17.80%,-10.17%,53.64%,63.65,3.32,5.73%,4.40%,1.27%,11125
49,"TRR",1.44,0.15,6.57%,1.59%,-13.69%,-37.09%,17.80%,62.02,5.36,5.72%,4.89%,0.79%,17279
50,"GOGO",,0.80,10.76%,3.41%,-13.33%,-50.38%,82.80%,61.32,17.75,5.72%,5.53%,0.18%,3746771
51,"CZFC",0.15,0.35,7.87%,10.31%,19.21%,0.41%,43.20%,64.14,12.10,5.68%,4.31%,1.31%,15612
52,"SYPR",0.42,0.27,2.84%,-9.91%,25.11%,-30.21%,82.18%,49.10,4.52,5.61%,3.67%,1.87%,29784
53,"PLAB",1.67,0.19,10.45%,6.42%,5.76%,-7.49%,28.13%,73.99,9.02,5.50%,2.50%,2.92%,659230
54,"MFI",0.58,0.14,8.20%,8.59%,3.84%,-6.79%,14.97%,79.57,8.30,5.46%,4.67%,0.76%,79966
55,"HPQ",1.47,0.59,4.73%,6.75%,19.79%,2.18%,85.40%,68.55,37.00,5.35%,4.55%,0.77%,39209672
56,"RIBT",-0.36,0.24,7.67%,1.68%,-8.69%,-61.64%,50.84%,63.04,5.37,5.29%,3.27%,1.96%,225193
57,"BLFS",-0.34,0.22,-11.62%,-7.33%,-58.85%,-90.73%,26.86%,43.39,2.22,5.21%,1.83%,3.32%,18192
58,"SSH",,0.29,14.03%,8.63%,-19.54%,-58.62%,37.59%,63.63,5.71,5.16%,6.33%,-1.10%,131749
59,"HGR",1.07,0.97,-17.40%,-24.21%,-34.50%,-45.62%,8.42%,27.91,22.14,5.08%,3.85%,1.19%,806932
60,"RPRX",0.52,0.69,7.51%,-1.84%,-10.82%,-48.91%,20.70%,56.24,15.22,5.04%,5.11%,-0.07%,694016
61,"MNDL",-0.23,0.36,49.30%,46.73%,59.04%,2.74%,146.93%,82.11,5.63,5.04%,4.26%,0.75%,1418084
62,"FICO",1.02,1.14,3.21%,-2.60%,2.05%,-10.93%,20.49%,54.42,58.45,5.01%,4.66%,0.34%,436618
