强弱分析报表 市场:深沪Ａ股 日期:2013-12-24,二 基准:无
代码   	名称	今日强	3日强	5日强	10日强	20日强	60日强	一年来	年初至今	开盘	最高	最低	收盘	总金额	
000599	青岛双星	0.26	-2.24	-3.91	-5.76	-5.30	-8.82	17.31	12.29	3.93	3.98	3.92	3.93	  531万	
600370	三房巷	0.00	4.61	2.25	6.57	6.32	22.70	17.31	12.66	4.54	4.54	4.54	4.54	   0.0	
000561	烽火电子	0.70	-1.20	-5.42	-7.99	-16.52	2.31	17.31	9.92	5.75	5.92	5.71	5.76	 2194万	
600848	自仪股份	-1.32	-3.87	-7.83	-16.85	-3.17	-7.83	17.31	5.84	6.78	6.87	6.61	6.71	 2972万	
000597	东北制药	-2.89	-6.61	-10.97	11.01	13.14	4.13	17.28	12.78	7.17	7.22	6.93	7.06	 8387万	
002629	仁智油服	0.59	-3.72	-13.08	-14.40	-2.14	18.66	17.26	16.04	11.83	12.15	11.81	11.89	 3555万	
002521	齐峰新材	1.03	-1.51	-3.10	-4.98	-3.58	-4.17	17.15	8.16	7.74	7.92	7.71	7.82	 1943万	
002026	山东威达	1.60	2.25	2.58	0.63	1.76	-3.78	17.11	11.58	6.20	6.38	6.15	6.36	 1106万	
002671	龙泉股份	2.41	-1.41	-0.80	-5.27	1.28	0.81	17.05	11.33	16.96	17.55	16.96	17.44	 1024万	
600590	泰豪科技	0.31	-2.12	-4.44	-9.27	-4.44	-6.38	17.03	11.57	6.50	6.57	6.40	6.46	 2012万	
000756	新华制药	-2.90	3.93	3.29	4.14	8.17	8.41	16.98	14.06	5.18	5.18	5.00	5.03	 3123万	
600067	冠城大通	0.31	-4.12	-5.24	-9.83	-5.92	-15.01	16.92	2.55	6.50	6.59	6.46	6.51	 3210万	
601798	蓝科高新	1.53	2.94	2.78	-1.79	4.92	11.22	16.90	9.38	12.50	12.75	12.39	12.59	 1779万	
000623	吉林敖东	0.29	0.29	0.70	-5.98	-0.80	-0.46	16.89	2.37	17.35	17.54	17.09	17.30	  1.13亿	
002548	金新农	3.28	3.04	0.08	-5.44	2.64	9.26	16.89	14.66	12.75	13.24	12.75	13.22	 1654万	
600337	美克股份	0.83	-3.48	-4.08	-7.84	-5.27	-6.00	16.83	8.53	6.06	6.12	6.02	6.11	 1867万	
002197	证通电子	2.81	-2.14	-3.68	-4.60	-10.73	-12.02	16.81	20.00	10.75	11.07	10.70	10.98	 1629万	
000159	国际实业	0.70	-3.49	-3.10	-10.34	-13.04	-13.04	16.79	13.12	7.16	7.32	7.16	7.20	 2215万	
600358	*ST联合	1.46	-2.56	-3.91	5.03	0.24	9.14	16.76	12.37	4.07	4.22	4.07	4.18	  648万	
300281	金明精机	2.30	-3.43	-5.23	-2.55	-9.02	10.78	16.70	13.91	10.48	10.77	10.47	10.69	 1140万	
000099	中信海直	0.35	3.49	2.63	0.35	-9.95	10.82	16.69	12.71	8.55	8.73	8.38	8.60	  1.65亿	
600377	宁沪高速	0.91	0.73	-1.07	-4.49	-4.66	-0.36	16.67	14.02	5.51	5.56	5.49	5.53	  547万	
000158	常山股份	-1.02	-4.68	-6.52	-12.05	-20.04	-14.57	16.57	14.16	3.91	3.95	3.80	3.87	 1390万	
002445	中南重工	0.00	7.69	6.71	10.87	15.09	20.57	16.52	13.97	9.38	9.38	9.38	9.38	   0.0	
000547	闽福发Ａ	0.54	-3.35	-3.35	-4.58	-8.76	5.63	16.46	9.97	3.75	3.80	3.72	3.75	 1178万	
002497	雅化集团	0.43	-15.14	-13.18	-17.00	2.06	-13.74	16.44	2.84	9.40	9.56	9.28	9.42	 4079万	
300062	中能电气	0.34	-1.87	-4.59	-0.11	-1.22	6.56	16.43	0.68	8.84	9.04	8.83	8.93	  805万	
002581	万昌科技	3.44	-0.70	-0.28	-9.18	-4.91	-3.02	16.42	13.90	13.93	14.29	13.60	14.15	 1960万	
600854	春兰股份	0.46	-3.77	-4.19	-10.14	-5.24	1.40	16.35	11.28	4.31	4.39	4.28	4.34	 1947万	
600828	成商集团	2.13	-3.30	0.00	-3.13	3.33	0.00	16.34	5.82	5.16	5.28	5.14	5.27	 1207万	
002108	沧州明珠	-1.09	-2.75	-1.45	-8.14	-8.24	-18.70	16.31	7.82	8.24	8.25	8.01	8.13	 3785万	
300176	鸿特精密	3.43	0.57	-2.85	-0.94	-2.76	5.49	16.26	11.06	10.50	10.63	10.24	10.56	  670万	
002598	山东章鼓	-0.74	-3.87	-4.83	-4.69	-7.97	3.72	16.12	10.74	6.77	6.86	6.60	6.70	 1371万	
002455	百川股份	0.00	0.73	1.76	3.29	7.65	11.02	16.07	6.71	10.98	10.98	10.98	10.98	   0.0	
000609	绵世股份	1.74	0.29	-0.71	-5.65	-6.28	-11.59	16.03	8.33	6.84	7.09	6.84	7.02	  500万	
000705	浙江震元	-1.87	-1.15	-0.34	-2.13	2.59	0.41	15.97	12.59	14.97	15.02	14.50	14.67	 3663万	
002431	棕榈园林	0.05	-3.89	-4.30	-3.20	-1.55	2.22	15.94	5.93	20.25	20.50	19.93	20.26	 7029万	
600558	大西洋	-0.43	-5.61	-10.27	-5.09	3.14	2.53	15.90	11.77	6.99	7.04	6.85	6.90	 1277万	
002201	九鼎新材	2.51	-2.12	-2.26	-3.48	-13.05	11.24	15.89	3.13	6.81	6.98	6.81	6.93	  935万	
600241	时代万恒	0.83	-2.10	-1.14	-2.42	-5.46	-8.46	15.76	10.08	6.00	6.09	6.00	6.06	  428万	
002460	赣锋锂业	-0.54	-1.82	-1.47	-7.61	3.13	-5.35	15.71	15.65	22.03	22.42	21.90	22.10	 1846万	
002282	博深工具	1.29	0.64	1.16	-8.63	-13.10	6.10	15.66	3.57	7.75	7.89	7.70	7.83	  952万	
002310	东方园林	0.31	-0.65	-1.85	-6.97	-5.68	-5.40	15.64	2.15	31.67	32.10	31.51	31.90	  1.05亿	
002428	云南锗业	0.23	-5.00	-6.85	-9.66	10.82	-1.22	15.63	10.53	12.83	13.16	12.72	12.91	  1.27亿	
000150	宜华地产	0.57	4.16	0.57	2.14	-1.31	4.37	15.60	8.68	5.27	5.29	5.23	5.26	 1492万	
000415	渤海租赁	0.28	-5.20	-10.22	-9.55	-3.83	8.32	15.53	10.96	7.29	7.41	7.19	7.29	 4559万	
000735	罗 牛 山	1.96	1.35	-1.31	-7.77	-11.96	-11.73	15.53	16.12	6.73	6.85	6.67	6.77	  1.07亿	
002059	云南旅游	1.05	-0.80	-1.93	-5.68	-10.56	-2.26	15.51	8.68	8.56	8.70	8.56	8.64	  519万	
000662	索芙特	-0.19	-1.65	-4.61	-7.40	-15.67	-31.90	15.45	9.35	5.45	5.45	5.31	5.38	 1680万	
601007	金陵饭店	0.64	0.13	-2.84	-3.44	-2.96	-8.49	15.31	11.87	7.83	7.95	7.81	7.87	 1011万	
600302	标准股份	-1.63	-4.51	2.92	1.68	1.68	3.93	15.26	11.02	4.19	4.31	4.19	4.23	 1165万	
000702	正虹科技	-0.21	-1.04	-3.45	-0.42	5.54	10.70	15.25	12.80	4.79	4.84	4.69	4.76	  863万	
600490	鹏欣资源	0.18	-1.53	-8.07	-11.28	-10.04	-15.40	15.21	10.85	10.92	11.01	10.83	10.93	 1550万	
002627	宜昌交运	1.05	-0.56	-1.95	-4.08	2.82	5.81	15.14	6.55	10.46	10.67	10.46	10.57	  776万	
002443	金洲管道	-0.65	-0.26	-0.78	-5.42	-10.59	2.51	15.06	11.71	7.65	7.75	7.60	7.68	 3312万	
000626	如意集团	0.68	-3.26	-0.80	-6.78	-8.27	0.00	14.84	9.91	7.37	7.49	7.33	7.43	  712万	
002001	新 和 成	1.24	2.04	0.88	-2.25	0.51	-12.72	14.80	6.83	19.38	19.58	19.26	19.55	 5227万	
600272	开开实业	-1.18	-1.96	-3.84	-10.70	-6.53	-4.02	14.78	-1.18	10.08	10.21	9.89	10.02	 1460万	
600754	锦江股份	-2.13	-4.05	-7.16	-12.77	-10.45	-1.49	14.76	9.93	15.50	15.60	15.02	15.16	 3665万	
600701	工大高新	1.26	-2.67	-1.72	-4.98	-5.20	-14.32	14.74	9.71	3.99	4.04	3.96	4.01	  712万	
002302	西部建设	0.59	-1.17	-3.58	-9.69	-7.86	-14.88	14.73	11.63	11.90	11.96	11.72	11.84	 2634万	
002667	鞍重股份	2.68	2.46	0.12	-8.10	-2.26	31.63	14.71	-2.50	23.54	24.67	23.38	24.18	 4354万	
000552	靖远煤电	0.89	-4.57	-3.21	-8.73	-7.25	-1.82	14.67	10.82	10.15	10.39	10.13	10.24	 4884万	
002220	天宝股份	0.95	-0.67	-2.87	0.40	-0.80	3.19	14.62	1.64	7.37	7.52	7.33	7.45	 1264万	
002547	春兴精工	3.10	-1.68	-1.09	-1.09	-0.30	-10.98	14.60	4.07	9.68	10.05	9.68	9.97	 2209万	
000066	长城电脑	1.37	-8.17	3.63	0.54	-1.07	-8.85	14.51	11.08	3.66	3.75	3.62	3.71	 4081万	
002251	步 步 高	1.94	2.57	1.47	-1.57	4.86	11.06	14.50	9.59	12.89	13.21	12.85	13.15	 3069万	
000828	东莞控股	1.30	0.65	-1.06	-5.26	-0.43	-11.36	14.43	5.88	4.65	4.71	4.63	4.68	  602万	
000585	东北电气	0.00	-1.70	-3.75	-6.10	-8.33	-6.48	14.36	8.45	2.32	2.33	2.30	2.31	  352万	
000570	苏常柴Ａ	0.00	2.32	1.64	-7.07	-5.79	-0.64	14.34	11.65	6.17	6.29	6.11	6.18	 4842万	
002340	格林美	0.41	-2.09	-1.70	-5.29	0.20	-13.22	14.33	9.44	9.81	10.02	9.73	9.85	 5460万	
002406	远东传动	0.95	-6.52	-5.37	-3.31	-1.51	-10.95	14.32	9.59	8.39	8.57	8.30	8.46	 1791万	
603766	隆鑫通用	0.44	-5.42	-4.22	-5.52	9.94	10.61	14.30	6.39	9.02	9.22	8.99	9.07	 5065万	
002205	国统股份	0.93	-0.14	-1.61	-1.26	1.15	10.33	14.26	10.24	13.95	14.25	13.90	14.10	 3231万	
600814	杭州解百	0.58	2.21	0.29	2.36	3.59	-8.70	14.26	14.26	6.94	7.03	6.88	6.93	 1162万	
600184	光电股份	1.71	0.58	-1.65	-5.01	-12.47	-5.10	14.25	7.31	20.53	20.96	20.48	20.84	 1982万	
002218	拓日新能	0.76	-0.89	-2.20	-4.58	-10.36	-5.80	14.24	14.24	6.62	6.73	6.60	6.66	 1391万	
600898	三联商社	0.60	-1.76	-2.71	-7.04	-0.99	-3.09	14.09	9.13	5.00	5.06	4.96	5.02	  953万	
600338	西藏珠峰	-0.49	-1.70	-3.69	-5.37	-5.48	-6.47	14.08	14.08	8.14	8.22	8.04	8.10	 1408万	
002105	信隆实业	0.00	-12.27	-11.64	-13.06	-11.31	-1.02	14.08	7.76	4.84	4.94	4.77	4.86	  803万	
600892	宝诚股份	1.33	-2.70	-3.25	-4.06	-6.80	-9.03	14.07	6.86	13.51	13.80	13.15	13.70	 1937万	
600459	贵研铂业	0.67	-1.07	2.36	-1.32	2.09	8.15	14.03	8.10	19.38	19.62	19.24	19.50	 4882万	
601789	宁波建工	-1.83	0.23	-2.51	-8.06	-5.62	9.04	13.98	4.52	8.67	8.93	8.42	8.56	 9073万	
600056	中国医药	-0.14	4.17	4.07	0.28	8.11	6.98	13.97	8.17	21.50	21.57	21.22	21.46	 4458万	
300080	新大新材	2.22	0.90	-0.88	2.22	-7.33	9.65	13.95	15.63	7.66	7.93	7.66	7.84	 1211万	
002066	瑞泰科技	1.80	5.60	3.46	4.09	4.95	6.93	13.87	5.82	5.00	5.17	4.92	5.09	 1810万	
002246	北化股份	1.46	2.21	1.71	-3.70	-3.26	-4.81	13.82	7.22	8.69	8.69	8.22	8.32	  496万	
600202	哈空调	2.61	5.76	6.17	2.42	3.57	-15.75	13.77	9.04	5.31	5.64	5.31	5.51	 6984万	
002270	法因数控	0.97	-2.35	-2.20	-5.90	-1.58	-7.30	13.71	8.93	6.15	6.29	6.15	6.22	  821万	
002564	张化机	1.54	-5.95	-6.27	-16.27	-16.14	-9.66	13.68	11.20	11.20	11.45	11.12	11.22	 2572万	
002306	湘鄂情	1.15	4.14	-0.38	7.98	4.97	43.09	13.67	7.32	5.35	5.39	5.22	5.28	 3838万	
000786	北新建材	0.73	0.51	-0.94	-6.05	3.72	4.45	13.53	3.95	17.79	17.90	17.66	17.85	 3868万	
600493	凤竹纺织	2.06	1.02	0.41	-1.79	-3.70	16.20	13.53	11.49	4.85	5.05	4.85	4.95	 2232万	
002168	深圳惠程	2.89	1.29	-0.38	2.62	9.36	-0.89	13.48	8.30	7.61	7.87	7.61	7.83	 6452万	
600288	大恒科技	0.57	-0.99	-2.09	-7.15	-9.55	-16.65	13.43	9.19	7.00	7.05	6.96	7.01	 1467万	
600242	中昌海运	1.87	2.92	-2.91	-4.31	-9.23	10.29	13.42	10.91	5.85	6.11	5.83	6.00	 5208万	
600226	升华拜克	0.76	7.49	8.73	2.01	11.86	2.64	13.40	10.92	6.50	6.61	6.36	6.60	 7178万	
600301	*ST南化	0.55	0.73	-2.99	-10.53	-17.73	-22.58	13.35	5.34	5.50	5.58	5.42	5.52	  541万	
600310	桂东电力	1.13	-0.56	-0.74	-7.27	2.49	1.52	13.33	7.64	10.56	10.75	10.55	10.71	 1645万	
000519	江南红箭	1.49	-0.49	-3.39	-7.97	-6.06	0.91	13.33	2.94	12.08	12.31	12.01	12.24	 1689万	
002163	中航三鑫	-0.53	-5.06	-7.41	-14.19	-10.29	-15.92	13.29	10.62	3.71	3.78	3.67	3.75	 1590万	
000601	韶能股份	-0.51	0.78	3.74	4.86	9.60	11.49	13.28	9.45	3.91	4.11	3.80	3.88	 6415万	
000589	黔轮胎Ａ	0.80	-1.36	-0.78	-6.81	-1.36	-3.25	13.20	7.20	5.06	5.14	5.00	5.06	 1081万	
300016	北陆药业	-2.81	0.00	0.40	-3.30	-2.81	-7.30	13.14	3.67	7.85	7.86	7.56	7.62	 7459万	
002103	广博股份	1.32	-3.46	-4.96	-7.26	-10.77	-10.51	13.10	10.25	6.04	6.22	6.04	6.13	  385万	
600722	金牛化工	-6.45	-11.49	-9.38	-10.69	-13.05	14.12	13.07	-6.81	5.29	5.33	4.87	4.93	 9043万	
002552	宝鼎重工	3.23	2.29	0.18	-1.67	0.36	-2.02	13.06	5.78	10.82	11.39	10.82	11.17	  743万	
601599	鹿港科技	-0.80	3.62	5.97	5.52	7.66	-2.61	13.05	6.73	7.44	7.56	7.35	7.45	 8811万	
002650	加加食品	3.33	4.16	1.11	-1.45	4.04	2.98	13.02	12.67	17.76	18.49	17.76	18.29	 3017万	
600462	石岘纸业	0.83	1.04	-0.41	-3.37	-10.64	-5.62	12.99	5.64	4.82	4.91	4.80	4.87	  781万	
000833	贵糖股份	-2.07	-2.65	-5.29	2.00	-2.93	-0.15	12.97	7.82	6.76	6.85	6.55	6.62	 1504万	
600480	凌云股份	0.43	-2.65	-3.19	-7.93	-5.04	8.74	12.97	8.23	6.95	7.05	6.85	6.97	 1857万	
002054	德美化工	0.00	-2.33	-4.55	-1.90	1.05	-3.03	12.94	7.01	6.70	6.80	6.62	6.72	  858万	
000409	泰复实业	0.49	-4.05	-5.01	-5.23	-6.45	-9.74	12.91	-15.66	12.25	12.45	12.25	12.33	  735万	
000782	美达股份	0.80	-2.84	-4.31	-2.33	1.89	-8.05	12.87	8.65	3.75	3.80	3.74	3.77	  651万	
601999	出版传媒	0.61	-1.93	-3.09	-6.13	-4.63	-18.14	12.78	6.07	6.59	6.66	6.52	6.59	  713万	
000759	中百集团	1.54	1.86	-0.75	-2.37	-2.52	3.46	12.67	3.13	6.46	6.67	6.46	6.58	 2641万	
600369	西南证券	-1.15	-3.08	-3.08	-10.44	-1.97	-0.63	12.65	6.91	9.52	9.63	9.36	9.44	 8912万	
002099	海翔药业	0.00	6.53	4.69	22.98	24.81	32.48	12.63	2.61	6.69	6.69	6.69	6.69	   0.0	
600593	大连圣亚	-1.85	-3.41	-2.89	-5.13	-6.79	-4.35	12.62	7.95	13.20	13.25	12.10	12.76	  598万	
600833	第一医药	0.35	-0.35	-3.41	-9.19	-5.35	-1.28	12.58	12.58	8.49	8.58	8.45	8.50	 1443万	
002323	中联电气	3.07	2.61	-0.07	-1.43	2.38	3.38	12.53	9.23	13.25	13.78	13.22	13.78	 1221万	
002056	横店东磁	1.08	-1.18	-1.12	-6.41	-7.73	-10.85	12.50	7.05	14.90	15.21	14.80	15.03	 3329万	
600895	张江高科	-0.14	-3.44	-9.33	-13.73	-10.22	-24.77	12.50	5.04	7.34	7.45	7.19	7.29	 5741万	
002461	珠江啤酒	1.51	1.40	-1.47	-5.14	-6.74	-0.32	12.43	7.91	9.35	9.54	9.33	9.41	 2195万	
600886	国投电力	0.77	-2.01	-3.69	-6.90	-6.68	4.55	12.40	10.23	3.88	3.97	3.87	3.91	  1.40亿	
002633	申科股份	0.14	-1.24	-1.78	-1.91	-5.90	5.12	12.36	6.69	7.18	7.34	7.12	7.18	 1133万	
300260	新莱应材	1.86	-0.58	0.96	0.00	-13.51	25.11	12.34	7.32	13.50	13.83	13.43	13.70	 1713万	
600612	老凤祥	0.18	-2.99	-7.50	-19.36	-15.73	-11.29	12.31	5.39	22.00	22.30	21.65	22.08	 3639万	
002611	东方精工	0.42	-3.41	-2.53	-6.69	-5.96	28.92	12.24	5.94	9.68	9.81	9.58	9.63	 1425万	
002300	太阳电缆	0.27	-3.21	-2.46	-5.99	-2.96	-4.08	12.24	10.59	7.58	7.68	7.45	7.53	  931万	
600143	金发科技	0.90	0.36	0.72	-4.27	0.36	-5.25	12.22	7.90	5.61	5.64	5.55	5.60	 9128万	
601208	东材科技	3.39	2.60	1.36	-2.19	-4.69	4.03	12.21	7.88	6.74	6.92	6.62	6.71	 3290万	
002660	茂硕电源	0.00	-0.44	-2.47	6.07	6.57	-9.83	12.17	9.46	9.16	9.16	8.90	9.08	 3396万	
300353	东土科技	0.27	-9.65	-7.10	0.63	-13.13	-9.25	12.13	15.16	22.16	22.93	21.85	22.37	 5374万	
000980	金马股份	0.89	0.67	-1.31	-9.76	-8.85	-17.79	12.13	7.09	4.48	4.54	4.47	4.53	 1147万	
000982	中银绒业	0.35	0.59	0.00	-2.18	-0.47	9.36	12.09	5.31	8.50	8.63	8.49	8.53	 2206万	
600619	海立股份	-1.29	-4.05	-8.64	-8.03	4.73	-8.76	12.07	7.51	6.91	7.03	6.80	6.87	 2517万	
600790	轻纺城	0.79	-0.78	-1.40	-3.50	2.26	-4.52	12.01	7.28	6.35	6.40	6.27	6.34	 1630万	
600379	宝光股份	-0.38	-3.24	-3.60	-5.01	-11.10	7.32	12.01	9.79	7.81	7.90	7.70	7.77	  748万	
600689	上海三毛	-0.25	-3.56	-5.57	-13.88	-14.33	-26.76	11.98	7.97	8.15	8.32	8.05	8.13	  961万	
600180	瑞茂通	4.07	2.59	-1.25	-10.49	-5.02	-13.95	11.97	9.16	8.35	8.76	8.30	8.70	 4068万	
002638	勤上光电	-0.36	-3.14	2.88	-0.54	6.33	-8.35	11.91	5.12	11.13	11.40	10.93	11.09	 7150万	
002274	华昌化工	0.73	1.93	0.44	-1.43	-4.05	10.45	11.89	3.93	6.79	6.91	6.78	6.87	  537万	
000783	长江证券	0.21	-3.76	-2.21	-4.61	-2.60	9.57	11.84	5.76	9.75	9.91	9.65	9.73	  1.81亿	
000886	海南高速	0.00	-1.24	-2.45	-5.01	-4.56	-16.91	11.80	9.64	3.98	4.04	3.95	3.98	 1493万	
600257	大湖股份	-0.26	-2.89	-2.15	-4.22	-2.65	11.56	11.72	15.92	7.83	7.88	7.61	7.72	 5919万	
002082	栋梁新材	2.23	-0.27	-2.00	-3.29	4.41	10.54	11.72	7.94	7.19	7.38	7.18	7.34	 1838万	
000720	新能泰山	1.33	-2.97	-3.78	-8.03	-8.03	-17.33	11.71	5.05	2.24	2.30	2.24	2.29	 1420万	
002173	千足珍珠	0.96	6.35	7.57	4.36	7.30	12.48	11.58	9.69	8.20	8.41	8.19	8.38	 2117万	
600834	申通地铁	0.74	-1.16	-3.13	-7.48	-2.30	-5.69	11.48	7.42	6.76	6.85	6.69	6.80	  565万	
600248	延长化建	0.64	-1.62	-1.75	-4.48	-2.23	-5.85	11.46	9.14	7.86	7.92	7.82	7.88	  664万	
600267	海正药业	0.45	1.48	-1.00	-6.18	-0.57	-13.94	11.42	6.90	15.71	16.02	15.66	15.80	 9369万	
000593	大通燃气	1.39	-1.80	-0.91	-2.09	-9.03	3.97	11.39	7.20	6.44	6.62	6.42	6.55	 1664万	
000531	穗恒运Ａ	1.53	-1.57	-3.01	-3.95	5.67	9.55	11.39	-3.79	11.75	12.08	11.75	11.93	 2088万	
002308	威创股份	0.80	0.00	-0.52	-3.68	-8.76	-20.17	11.39	2.49	7.55	7.68	7.54	7.60	 2177万	
000600	建投能源	0.45	-1.10	-9.07	-9.26	-3.63	7.38	11.36	7.64	4.47	4.56	4.47	4.51	 1776万	
600871	仪征化纤	-3.96	-9.06	-16.38	-0.68	-2.02	-0.57	11.35	7.16	3.03	3.05	2.88	2.91	 7676万	
600297	美罗药业	0.34	-0.85	-0.17	-2.18	-3.95	-6.27	11.25	6.58	5.81	5.89	5.78	5.83	  662万	
000612	焦作万方	0.00	6.83	8.93	12.13	2.14	18.45	11.25	3.78	6.10	6.10	6.10	6.10	   0.0	
600380	健康元	-1.22	-2.02	-3.00	-4.90	-4.90	2.54	11.24	8.74	4.91	4.95	4.84	4.85	 1715万	
000862	银星能源	0.64	-3.85	-3.25	-9.55	-7.27	-14.73	11.21	6.84	6.19	6.31	6.16	6.25	  432万	
000502	绿景控股	1.98	1.81	-2.67	-3.43	-12.82	-16.35	11.13	-0.48	6.12	6.24	6.04	6.19	  868万	
600156	华升股份	9.95	11.95	4.87	9.11	5.90	4.11	11.08	5.90	3.92	4.31	3.86	4.31	 7238万	
600070	浙江富润	1.15	-0.63	-1.49	-7.13	-4.68	-7.23	11.03	8.31	7.95	8.01	7.86	7.95	  678万	
300185	通裕重工	-1.69	-3.53	-6.45	-12.12	18.07	15.14	11.00	7.66	4.71	4.83	4.57	4.64	  1.44亿	
002468	艾迪西	0.72	-6.39	-5.64	-4.74	-11.79	-0.42	11.00	6.52	6.98	7.09	6.92	7.03	 1015万	
600262	北方股份	1.97	-0.92	-4.26	-5.23	-5.10	-2.38	10.98	2.65	13.88	14.28	13.67	13.95	 1553万	
300354	东华测试	3.23	-0.78	-2.24	-10.28	-10.59	6.29	10.95	8.22	17.53	18.19	17.37	17.90	 2648万	
600000	浦发银行	0.00	-2.81	-3.61	-7.89	-5.66	-13.60	10.93	-0.32	9.37	9.41	9.25	9.34	  6.71亿	
002130	沃尔核材	0.61	-1.20	-1.05	-5.31	-0.30	6.11	10.85	4.89	6.56	6.65	6.52	6.60	 2684万	
600155	*ST宝硕	0.87	-0.57	-3.60	2.35	3.88	-7.20	10.83	7.41	3.45	3.50	3.43	3.48	  672万	
002403	爱仕达	0.77	-0.87	-4.39	-5.38	-2.66	-13.84	10.77	9.06	9.09	9.22	9.03	9.15	  914万	
600167	联美控股	1.09	-1.83	-3.87	-4.41	-8.69	-12.83	10.76	6.48	10.03	10.20	10.00	10.19	  700万	
002255	海陆重工	2.70	-1.23	-2.57	-0.07	-0.35	-5.62	10.74	6.26	14.02	14.46	14.00	14.43	 4288万	
002115	三维通信	0.65	-0.80	-1.59	-3.89	-9.38	-20.97	10.69	2.71	6.18	6.27	6.10	6.18	 2753万	
600796	钱江生化	0.36	-0.54	-0.90	-4.17	-6.77	-2.48	10.64	5.15	5.50	5.55	5.46	5.51	 1152万	
002702	海欣食品	0.00	-5.07	-0.83	6.75	10.34	-3.39	10.62	0.61	13.06	13.46	13.05	13.12	 3047万	
300160	秀强股份	0.37	-1.81	-4.12	-0.37	2.65	4.63	10.60	4.49	8.05	8.22	7.99	8.14	 1393万	
300280	南通锻压	2.93	0.23	-0.45	-3.20	-1.13	7.21	10.59	6.82	8.59	8.83	8.55	8.77	  558万	
000923	河北宣工	1.28	-3.81	-9.31	-6.25	-1.60	-1.07	10.56	5.71	5.50	5.58	5.48	5.55	  660万	
002116	中国海诚	0.28	1.14	-5.48	-2.42	5.76	14.96	10.56	0.86	14.04	14.39	13.97	14.14	 1509万	
002044	江苏三友	0.14	-2.12	-3.76	-5.72	-4.42	1.91	10.54	-1.84	6.90	7.00	6.71	6.92	 1044万	
600517	置信电气	0.29	-2.05	-0.50	-3.07	0.95	-7.34	10.42	1.68	13.78	14.04	13.76	13.88	 1510万	
300159	新研股份	4.01	-4.86	-5.12	-7.57	-1.81	-7.97	10.42	7.67	16.18	16.97	16.03	16.85	 5871万	
000910	大亚科技	0.00	-3.11	-3.29	-6.03	-5.13	-4.95	10.40	5.27	5.03	5.04	4.94	4.99	  718万	
000888	峨眉山Ａ	4.06	3.35	1.46	-0.36	6.28	11.52	10.38	1.78	18.70	19.56	18.47	19.46	 3003万	
002459	天业通联	2.45	0.30	-1.18	-5.10	-15.72	-3.32	10.38	6.52	6.54	6.72	6.50	6.70	 1217万	
000616	亿城股份	0.00	2.40	0.29	0.00	-0.29	-16.01	10.30	0.79	3.41	3.41	3.41	3.41	   0.0	
600816	安信信托	0.55	-3.96	-1.95	-4.40	-3.06	-9.05	10.30	11.31	14.33	14.69	14.33	14.57	 3394万	
600303	曙光股份	1.78	0.66	-2.97	-9.13	-5.76	6.76	10.28	6.69	4.50	4.75	4.48	4.58	 4084万	
601008	连云港	1.39	-2.14	-4.20	-7.83	-0.27	9.94	10.27	6.73	3.62	3.73	3.60	3.65	 3257万	
002326	永太科技	1.69	1.69	-7.94	-2.51	3.08	16.18	10.24	4.78	11.96	12.15	11.70	12.06	 5090万	
002597	金禾实业	-0.30	0.30	-2.80	-9.85	5.78	5.56	10.19	6.52	10.09	10.30	9.98	10.07	 3239万	
600506	香梨股份	-0.43	-2.82	-2.92	-6.62	-6.71	-14.74	10.18	7.01	9.28	9.48	9.24	9.31	  914万	
002209	达 意 隆	4.42	6.61	7.31	7.31	10.54	7.31	10.17	6.44	6.34	6.73	6.28	6.61	 4616万	
600979	广安爱众	2.15	0.38	0.38	-2.06	-3.68	-13.98	10.11	11.04	5.13	5.29	5.00	5.23	 2493万	
000803	金宇车城	-0.52	3.22	0.13	-1.66	-8.11	-2.53	10.00	9.53	7.80	7.82	7.70	7.70	  408万	
600130	波导股份	1.44	-0.84	-4.08	-12.41	-22.25	8.95	9.97	5.06	3.48	3.58	3.48	3.53	 2508万	
600706	曲江文旅	1.65	-2.25	-4.09	-5.94	-8.37	-20.54	9.94	2.09	11.53	11.80	11.50	11.72	  857万	
600213	亚星客车	0.69	-1.01	-1.84	-5.02	-5.64	-6.39	9.94	5.02	5.82	5.88	5.80	5.86	  360万	
000791	甘肃电投	0.57	-3.14	-3.01	-6.96	-3.54	15.10	9.94	-0.55	7.09	7.17	7.06	7.09	  788万	
600540	新赛股份	1.50	1.16	-0.65	-3.02	-1.29	-2.24	9.89	9.11	6.04	6.11	6.00	6.11	 1022万	
000620	新华联	0.00	-1.13	0.97	-4.74	-5.77	7.39	9.87	1.16	5.20	5.26	5.10	5.23	 2433万	
601299	中国北车	1.24	-3.92	-6.13	-9.93	-11.23	15.02	9.87	11.11	4.84	4.95	4.81	4.90	  2.30亿	
002685	华东重机	-0.48	-3.38	-3.50	-1.66	-1.43	-5.91	9.81	4.15	8.32	8.46	8.24	8.28	 1377万	
002401	中海科技	0.91	1.16	-1.29	-0.73	-7.42	-15.71	9.78	11.08	12.23	12.39	12.13	12.23	 1317万	
600781	上海辅仁	0.00	1.40	-0.55	-5.54	0.97	-2.03	9.77	5.92	14.48	14.65	14.40	14.50	  772万	
